CLAC1_NM,CLAC2_NM,CLAC3_NM,PD_BRA_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
남성의류,남성의류상의,남성스웨터/풀오버,헤지스,219000,5,1095000,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
남성의류,남성의류상의,남성스웨터/풀오버,헨리코튼,123573,88,10874424,0.0,6.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,2.0,0.0,0.0,0.0,36.0,33.0,55.0,7.0,0.0,2.0,8.0,0.0,0.0,0.0,11.0,6.0,0.0,2.0,0.0,4.0,0.0,48.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,내셔널지오그래픽,78504,91,7143864,1.0,7.0,14.0,24.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,10.0,1.0,0.0,0.0,0.0,21.0,21.0,35.0,10.0,5.0,1.0,7.0,2.0,3.0,1.0,15.0,4.0,8.0,0.0,0.0,0.0,0.0,32.0,3.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,라코스테,245881,27,6638787,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,24.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,3.0,7.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,빈폴,154763,13,2011919,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,슈퍼콤마비,79000,1,79000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,시리즈,122333,18,2201994,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,써스데이아일랜드,73129,47,3437063,0.0,0.0,6.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,8.0,19.5,7.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,2.0,2.0,2.0,0.0,1.0,4.0,14.0,1.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,아가타,29000,4,116000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,에피그램,145600,8,1164800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,타미힐피거,150871,17,2564807,0.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,팀버랜드,88200,2,176400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,프레드페리,238000,1,238000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성스웨트셔츠/후드/집업,헤지스,319000,1,319000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성정장셔츠,게스,38667,3,116001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성정장셔츠,겐조,171389,18,3085002,0.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0
남성의류,남성의류상의,남성정장셔츠,골든구스,60500,4,242000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
남성의류,남성의류상의,남성정장셔츠,내셔널지오그래픽,84500,1,84500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성정장셔츠,닐바렛,178000,7,1246000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
남성의류,남성의류상의,남성정장셔츠,닥스,65864,1171,77126744,0.0,60.0,264.0,262.0,65.0,4.0,0.0,0.0,0.0,8.0,41.0,65.0,47.0,14.0,0.0,0.0,316.0,300.0,423.0,129.0,23.0,38.0,37.0,37.0,13.0,35.0,183.0,64.0,67.0,36.0,5.0,44.0,43.0,375.0,17.0
남성의류,남성의류상의,남성정장셔츠,디스퀘어드2,174500,2,349000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성정장셔츠,디올옴므,210000,1,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성정장셔츠,라코스테,140339,578,81115942,0.0,70.0,154.0,55.0,21.0,5.0,0.0,0.0,0.0,41.0,74.0,38.0,8.0,1.0,0.0,0.0,109.0,91.0,242.5,54.0,12.0,19.0,24.0,12.0,6.0,13.0,71.0,31.0,25.0,26.0,11.0,21.0,16.0,234.0,1.0
남성의류,남성의류상의,남성정장셔츠,레노마,30718,7868,241689224,1.0,129.0,1543.0,1559.0,270.0,24.0,2.0,0.0,0.0,73.0,550.0,686.0,189.0,18.0,2.0,0.0,2563.0,2437.0,2586.0,627.0,114.0,189.0,220.0,221.0,124.0,268.0,1261.0,264.0,357.0,291.0,63.0,238.0,169.0,3084.0,119.0
남성의류,남성의류상의,남성정장셔츠,루이까또즈,35163,6034,212173542,6.0,234.0,1300.0,1060.0,132.0,15.0,0.0,0.0,1.0,166.0,531.0,548.0,64.0,4.0,6.0,0.0,1687.0,1600.0,2077.0,655.0,98.0,145.0,240.0,95.0,99.0,124.0,883.0,209.0,268.0,214.0,47.0,183.0,96.0,2297.0,101.0
남성의류,남성의류상의,남성정장셔츠,마에스트로,59031,44,2597364,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,10.0,10.0,29.0,7.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,3.0,1.0,8.0,1.0
남성의류,남성의류상의,남성정장셔츠,몽클레어,320750,4,1283000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성정장셔츠,발망,269000,1,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성정장셔츠,버버리,326903,31,10133993,0.0,1.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,28.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0
남성의류,남성의류상의,남성정장셔츠,본,26667,6,160002,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
남성의류,남성의류상의,남성정장셔츠,빈폴,112424,545,61271080,1.0,20.0,129.0,129.0,11.0,0.0,0.0,0.0,0.0,17.0,57.0,45.0,11.0,0.0,1.0,0.0,123.0,113.0,215.5,68.0,12.0,30.0,18.0,18.0,9.0,15.0,76.0,24.0,22.0,18.0,4.0,25.0,15.0,188.0,2.0
남성의류,남성의류상의,남성정장셔츠,샌프란시스코마켓,136500,3,409500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
남성의류,남성의류상의,남성정장셔츠,세인트제임스,81562,17,1386554,0.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0
남성의류,남성의류상의,남성정장셔츠,스톤아일랜드,164032,31,5084992,0.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,5.0,4.0,27.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0
남성의류,남성의류상의,남성정장셔츠,시리즈,76127,595,45295565,0.0,5.0,84.0,65.0,13.0,4.0,1.0,0.0,0.0,14.0,124.0,98.0,15.0,1.0,0.0,0.0,170.0,163.0,215.5,74.0,12.0,12.0,51.0,6.0,4.0,28.0,112.0,11.0,24.0,12.0,3.0,23.0,13.0,193.0,16.0
남성의류,남성의류상의,남성정장셔츠,에스티듀퐁,65574,1766,115803684,0.0,43.0,413.0,281.0,17.0,2.0,3.0,0.0,0.0,28.0,192.0,216.0,40.0,4.0,0.0,0.0,467.0,447.0,629.5,230.0,14.0,42.0,65.0,38.0,17.0,15.0,282.0,35.0,31.0,52.0,2.0,19.0,18.0,831.0,15.0
남성의류,남성의류상의,남성정장셔츠,에피그램,76498,93,7114314,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,14.0,2.0,0.0,0.0,0.0,30.0,29.0,31.5,9.0,0.0,1.0,5.0,4.0,2.0,1.0,13.0,2.0,6.0,1.0,2.0,4.0,1.0,41.0,0.0
남성의류,남성의류상의,남성정장셔츠,오프화이트,341000,2,682000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
남성의류,남성의류상의,남성정장셔츠,지방시,301750,4,1207000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성정장셔츠,킨록,42010,31,1302310,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,14.0,14.0,16.0,2.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0
남성의류,남성의류상의,남성정장셔츠,타미힐피거,101334,869,88059246,0.0,51.0,268.0,134.0,16.0,3.0,0.0,0.0,0.0,19.0,87.0,57.0,20.0,0.0,0.0,0.0,210.0,184.0,340.5,99.0,19.0,26.0,33.0,21.0,28.0,26.0,131.0,21.0,23.0,34.0,7.0,36.0,27.0,323.0,11.0
남성의류,남성의류상의,남성정장셔츠,톰브라운,719000,1,719000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성정장셔츠,팀버랜드,26100,1,26100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성정장셔츠,파라점퍼스,145000,8,1160000,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
남성의류,남성의류상의,남성정장셔츠,폴스미스,43000,1,43000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성정장셔츠,프레드페리,117262,143,16768466,0.0,14.0,31.0,14.0,1.0,0.0,0.0,0.0,0.0,7.0,31.0,12.0,5.0,0.0,0.0,0.0,28.0,27.0,58.0,17.0,4.0,4.0,3.0,2.0,2.0,6.0,25.0,6.0,4.0,4.0,1.0,1.0,1.0,62.0,1.0
남성의류,남성의류상의,남성정장셔츠,헤지스,119474,254,30346396,0.0,7.0,61.0,67.0,15.0,2.0,0.0,0.0,0.0,2.0,16.0,21.0,10.0,0.0,0.0,0.0,53.0,48.0,103.0,31.0,10.0,10.0,7.0,9.0,3.0,7.0,44.0,7.0,8.0,9.0,4.0,9.0,7.0,88.0,1.0
남성의류,남성의류상의,남성정장셔츠,헤지스레이디스,134325,28,3761100,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,23.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0
남성의류,남성의류상의,남성정장셔츠,헨리코튼,82280,25,2057000,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,10.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0
남성의류,남성의류상의,남성티셔츠,갤럭시,124618,11,1370798,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0
남성의류,남성의류상의,남성티셔츠,게스,27275,16772,457456300,65.0,854.0,3141.0,5115.0,532.0,49.0,12.0,0.0,19.0,168.0,855.0,964.0,128.0,12.0,17.0,0.0,4080.0,3858.0,6076.5,1783.0,325.0,590.0,747.0,336.0,209.0,431.0,2584.0,594.0,741.0,633.0,122.0,689.0,610.0,5397.0,220.0
남성의류,남성의류상의,남성티셔츠,겐조,190250,103,19595750,0.0,18.0,24.0,7.0,1.0,0.0,0.0,0.0,2.0,9.0,16.0,7.0,0.0,2.0,0.0,0.0,15.0,13.0,88.0,20.0,3.0,2.0,9.0,2.0,0.0,0.0,13.0,5.0,5.0,3.0,0.0,2.0,2.0,35.0,0.0
남성의류,남성의류상의,남성티셔츠,골든구스,94714,7,662998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
남성의류,남성의류상의,남성티셔츠,꼼데가르송,166625,16,2666000,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,14.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0
남성의류,남성의류상의,남성티셔츠,내셔널지오그래픽,44613,2240,99933120,67.0,308.0,462.0,358.0,22.0,13.0,8.0,0.0,28.0,121.0,202.0,134.0,19.0,3.0,3.0,0.0,390.0,360.0,889.0,272.0,51.0,76.0,90.0,68.0,60.0,49.0,299.0,114.0,109.0,68.0,17.0,103.0,58.0,679.0,25.0
남성의류,남성의류상의,남성티셔츠,널디,73629,7,515403,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
남성의류,남성의류상의,남성티셔츠,닐바렛,260500,14,3647000,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
남성의류,남성의류상의,남성티셔츠,닥스,63391,98,6212318,0.0,6.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,5.0,0.0,0.0,30.0,28.0,63.0,6.0,0.0,3.0,5.0,1.0,4.0,2.0,13.0,7.0,1.0,2.0,0.0,4.0,5.0,37.0,1.0
남성의류,남성의류상의,남성티셔츠,디스퀘어드,196000,5,980000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
남성의류,남성의류상의,남성티셔츠,디스퀘어드2,134500,2,269000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성티셔츠,디젤,85010,92,7820920,0.0,1.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,3.0,0.0,0.0,0.0,27.0,27.0,53.0,3.0,0.0,0.0,2.0,6.0,1.0,2.0,21.0,0.0,2.0,0.0,0.0,0.0,3.0,40.0,0.0
남성의류,남성의류상의,남성티셔츠,라코스테,97113,6087,591126831,12.0,546.0,1572.0,997.0,175.0,21.0,3.0,0.0,13.0,298.0,838.0,376.0,44.0,10.0,2.0,0.0,1134.0,1001.0,2520.0,733.0,197.0,198.0,202.0,164.0,122.0,151.0,741.0,237.0,290.0,216.0,99.0,330.0,158.0,2124.0,79.0
남성의류,남성의류상의,남성티셔츠,락포트,30000,15,450000,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0
남성의류,남성의류상의,남성티셔츠,랄프로렌,79500,7,556500,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
남성의류,남성의류상의,남성티셔츠,랜드로바,10500,2,21000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
남성의류,남성의류상의,남성티셔츠,레노마,30721,1142,35083382,0.0,15.0,186.0,256.0,63.0,4.0,1.0,0.0,0.0,7.0,59.0,81.0,30.0,5.0,0.0,0.0,354.0,337.0,362.0,102.0,12.0,37.0,32.0,17.0,34.0,34.0,189.0,49.0,54.0,36.0,7.0,25.0,33.0,389.0,11.0
남성의류,남성의류상의,남성티셔츠,록시,46000,13,598000,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
남성의류,남성의류상의,남성티셔츠,루이까또즈,35305,586,20688730,0.0,13.0,109.0,124.0,22.0,1.0,0.0,0.0,0.0,12.0,40.0,44.0,8.0,0.0,0.0,0.0,178.0,162.0,194.5,56.0,6.0,15.0,21.0,3.0,5.0,15.0,115.0,18.0,10.0,34.0,2.0,17.0,8.0,214.0,12.0
남성의류,남성의류상의,남성티셔츠,마에스트로,53033,41,2174353,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0,0.0,0.0,11.0,11.0,28.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,16.0,0.0
남성의류,남성의류상의,남성티셔츠,마이클코어스,60000,1,60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성티셔츠,메종키츠네,202167,6,1213002,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
남성의류,남성의류상의,남성티셔츠,모스키노,215000,1,215000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성티셔츠,몽클레어,321077,26,8348002,0.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,21.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
남성의류,남성의류상의,남성티셔츠,무스너클,300000,1,300000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성티셔츠,발렌시아가,164000,1,164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
남성의류,남성의류상의,남성티셔츠,발망,185700,10,1857000,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
남성의류,남성의류상의,남성티셔츠,버버리,280650,40,11226000,0.0,0.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,34.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,5.0,13.0,1.0
